SampleID	Software	Hosttype	Microbiometype	HostGenomeProportion	DataSize	num_seqs.host	num_seqs.microbiome	num_seqs.total	TP	FP	FN	TN	IndexingMemory	IndexingTime	RunningMemory	RunningTime	Precision	Recall	Accuracy	F1	X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1	SUM	SuM2
HumanS30-1-3	Bowtie2	Human	Single	90%	30G	86398020	9600102	95998122	86195677	0	202343	9599780	5.55	140.4534333	3.42	520.7070667	1	0.997658013	0.997892212	0.998827634	0.893935303247193	0.401900100902454	0.897334790134401	0.897334790134401	0.993639244899313	1	0.993625785097655	0.994801677766834	7.07257169218225	1.98844092266615
HumanS30-1-4	Bowtie2	Human	Single	90%	30G	86398020	9600078	95998098	86141552	0	256468	9599780	5.55	140.4534333	3.42	500.2645	1	0.997031552	0.997328397	0.99851357	0.893935303247193	0.401900100902454	0.901421100544731	0.901421100544731	0.991934174870566	1	0.991920738467619	0.993406142613736	7.07593866119103	1.9853403174843
HumanS30-1-5	Bowtie2	Human	Single	90%	30G	86398020	9600102	95998122	86199785	0	198235	9599780	5.55	140.4534333	3.42	451.0878	1	0.997705561	0.997935005	0.998851463	0.893935303247193	0.401900100902454	0.911251141170484	0.911251141170484	0.993768658025498	1	0.993755197075679	0.994907561303831	7.10076910289562	1.98867621932933
HumanS60-1-1	Bowtie2	Human	Single	90%	60G	172796040	19200206	191996246	172431979	0	364061	19199560	5.55	140.4534333	3.42	833.5232167	1	0.997893117	0.998103806	0.998945448	0.893935303247193	0.401900100902454	0.834805269794652	0.834805269794652	0.994279140233177	1	0.994265670554065	0.995325181188198	6.94931593571439	1.98960432142138
HumanS60-1-2	Bowtie2	Human	Single	90%	60G	169342352	19200260	188542612	168940096	0	402256	19199560	5.55	140.4534333	3.42	831.2908	1	0.997624599	0.99786649	0.998810887	0.893935303247193	0.401900100902454	0.835251512565204	0.835251512565204	0.993561457307143	1	0.99353484180175	0.994727262911235	6.94816199130018	1.98828872021838
HumanS60-1-3	Bowtie2	Human	Single	90%	60G	172796040	19200250	191996290	172390678	0	405362	19199560	5.55	140.4534333	3.42	887.6742333	1	0.997654101	0.997888691	0.998825673	0.893935303247193	0.401900100902454	0.823980901890668	0.823980901890668	0.993628596811604	1	0.993615137759007	0.994792964114728	6.92583390661632	1.98842156092633
HumanS60-1-4	Bowtie2	Human	Single	90%	60G	172796040	19200186	191996226	172283225	0	512815	19199560	5.55	140.4534333	3.42	909.33985	1	0.997032253	0.997329027	0.998513921	0.893935303247193	0.401900100902454	0.81965011327852	0.81965011327852	0.991936080095007	1	0.991922646387965	0.993407702273037	6.9124020594627	1.98534378236804
HumanS60-1-5	Bowtie2	Human	Single	90%	60G	166662502	19200160	185862662	166280865	0	381637	19199560	5.55	140.4534333	3.42	883.709	1	0.997710121	0.997946665	0.998853748	0.893935303247193	0.401900100902454	0.824773521249624	0.824773521249624	0.993803919798482	1	0.993767608083919	0.994917714641446	6.92787168917274	1.98872163443993
HumanS10-1-1	Bowtie2	Human	Single	90%	10G	35999172	3999908	39999080	35923137	0	76035	3999908	5.55	140.4534333	3.42	213.7723167	1	0.997887868	0.998099081	0.998942818	0.893935303247193	0.401900100902454	0.958688664264943	0.958688664264943	0.994264851049871	1	0.994251384286027	0.995313494852124	7.19704246286756	1.989578345902
HumanS10-1-2	Bowtie2	Human	Single	90%	10G	35999172	3999908	39999080	35914112	0	85060	3999908	5.55	140.4534333	3.42	220.52955	1	0.997637168	0.997873451	0.998817187	0.893935303247193	0.401900100902454	0.95733794577719	0.95733794577719	0.993582508525131	1	0.993569051004067	0.994755256796127	7.19241811202935	1.98833776532126
HumanS10-1-3	Bowtie2	Human	Single	90%	10G	35999172	3999908	39999080	35914785	0	84387	3999908	5.55	140.4534333	3.42	220.3082833	1	0.997655863	0.997890276	0.998826556	0.893935303247193	0.401900100902454	0.957382175273072	0.957382175273072	0.993633390114364	1	0.993619933416138	0.994796887702087	7.19264996592838	1.98843027781645
HumanS10-1-4	Bowtie2	Human	Single	90%	10G	35999172	3999908	39999080	35892350	0	106822	3999908	5.55	140.4534333	3.42	215.7180667	1	0.997032654	0.997329389	0.998514122	0.893935303247193	0.401900100902454	0.958299723942645	0.958299723942645	0.991937174843019	1	0.99192373779461	0.993408595411269	7.18970436008384	1.98534577025429
HumanS10-1-5	Bowtie2	Human	Single	90%	10G	35999172	3999908	39999080	35916216	0	82956	3999908	5.55	140.4534333	3.42	216.18805	1	0.997695614	0.997926052	0.998846478	0.893935303247193	0.401900100902454	0.958205777928935	0.958205777928935	0.993741582669278	1	0.9937281242031	0.994885410586976	7.19460207746687	1.98862699325625
HumanM30-3-1	BWA	Human	Multiple	10%	30G	9599794	86398236	95998030	9599780	184010	0	86214010	4.57	65.63555	6.57	596.4013167	0.98119236	1	0.998083185	0.990506909	0.91281583335888	0.722237627882775	0.882204097090014	0.882204097090014	0.994216778910646	0.867949713378412	1	0.957828754296562	7.2194569020073	1.95204553320721
HumanM30-3-2	BWA	Human	Multiple	10%	30G	9599786	86398258	95998044	9599780	205654	0	86192366	4.57	65.63555	6.78	566.7442	0.979026528	1	0.997857722	0.989402127	0.91281583335888	0.722237627882775	0.888132324522999	0.888132324522999	0.993534941421591	0.85274319430562	1	0.952919684433378	7.21051593044824	1.94645462585497
HumanM30-3-3	BWA	Human	Multiple	10%	30G	9599792	86398268	95998060	9599780	1574070	0	84823950	4.57	65.63555	6.72	645.2853667	0.859129127	1	0.983603062	0.924227494	0.91281583335888	0.722237627882775	0.872432554927743	0.872432554927743	0.950426486456789	0.0109317726049978	1	0.66331791077638	6.00459474093531	1.61374439723317
HumanM30-3-4	BWA	Human	Multiple	10%	30G	9599792	86398252	95998044	9599780	179655	0	86218365	4.57	65.63555	6.77	546.14285	0.981629307	1	0.998128551	0.990729501	0.91281583335888	0.722237627882775	0.89225037448254	0.89225037448254	0.994353973215381	0.871017561156678	1	0.958817836014933	7.24374358059373	1.95317180923031
HumanM30-3-5	BWA	Human	Multiple	10%	30G	9599786	86398214	95998000	9599780	12961	0	86385059	4.57	65.63555	6.72	493.07485	0.998651685	1	0.999864986	0.999325388	0.91281583335888	0.722237627882775	0.902858255774442	0.902858255774442	0.999605240520024	0.990533348032705	1	0.997013434620838	7.42792199596411	1.99661867514086
HumanM60-3-1	BWA	Human	Multiple	10%	60G	19199586	172796430	191996016	19199560	368826	0	172427214	4.57	65.63555	6.57	1455.16995	0.981151946	1	0.998078987	0.990486316	0.91281583335888	0.722237627882775	0.710542912962944	0.710542912962944	0.994204083462705	0.867665962717323	1	0.957737249840757	6.87574658318833	1.95194133330346
HumanM60-3-2	BWA	Human	Multiple	10%	60G	19199586	172796536	191996122	19199560	364007	0	172432033	4.57	65.63555	6.79	1363.034267	0.981393628	1	0.998104087	0.990609452	0.91281583335888	0.722237627882775	0.7289601208474	0.7289601208474	0.994279990023761	0.869362835763132	1	0.958284401429643	6.91490093015299	1.9525643914534
HumanM60-3-3	BWA	Human	Multiple	10%	60G	19199586	172796526	191996112	19199560	3188714	0	169607326	4.57	65.63555	6.73	1570.72755	0.857572138	1	0.983391734	0.923325798	0.91281583335888	0.722237627882775	0.687443845668584	0.687443845668584	0.949787395551022	0	1	0.659311248231775	5.61903979636162	1.6090986437828
HumanM60-3-4	BWA	Human	Multiple	10%	60G	19199578	172796508	191996086	19199560	491570	0	172304470	4.57	65.63555	6.77	1385.857417	0.975035968	1	0.997439681	0.987360214	0.91281583335888	0.722237627882775	0.724397950313231	0.724397950313231	0.992270716135128	0.824725080827233	1	0.943846497531761	6.84469165636224	1.93611721366689
HumanM60-3-5	BWA	Human	Multiple	10%	60G	19199584	172796412	191995996	19199560	26093	0	172769947	4.57	65.63555	6.73	1196.31545	0.998642803	1	0.999864096	0.999320941	0.91281583335888	0.722237627882775	0.762285918312206	0.762285918312206	0.999602549012481	0.990470986638836	1	0.996993674492883	7.14669250801027	1.99659622350536
HumanM10-3-1	BWA	Human	Multiple	10%	10G	3999912	35999258	39999170	3999908	76920	0	35922252	4.57	65.63555	6.57	176.9214333	0.98113239	1	0.998076956	0.990476351	0.91281583335888	0.722237627882775	0.966054869824017	0.966054869824017	0.994197941382008	0.867528658121681	1	0.957692970624417	7.38658277101779	1.95189091200643
HumanM10-3-2	BWA	Human	Multiple	10%	10G	3999908	35999288	39999196	3999908	110954	0	35888218	4.57	65.63555	6.78	178.36875	0.973009554	1	0.997226086	0.986320164	0.91281583335888	0.722237627882775	0.965765562449603	0.965765562449603	0.991624769445539	0.810497429217887	1	0.9392250626141	7.30793184741839	1.93084983205964
HumanM10-3-3	BWA	Human	Multiple	10%	10G	3999912	35999270	39999182	3999908	643920	0	35355252	4.57	65.63555	6.72	192.3862833	0.861338534	1	0.98390163	0.925504435	0.91281583335888	0.722237627882775	0.962963566345516	0.962963566345516	0.951329405585125	0.026444236030167	1	0.668991964644168	6.20774620019215	1.62032137022929
HumanM10-3-4	BWA	Human	Multiple	10%	10G	3999914	35999282	39999196	3999908	52378	0	35946794	4.57	65.63555	6.77	174.7149333	0.987074456	1	0.99869052	0.993495189	0.91281583335888	0.722237627882775	0.966495932047402	0.966495932047402	0.9960534606341	0.90924848678835	1	0.971107098160558	7.44445437091947	1.96716055879466
HumanM10-3-5	BWA	Human	Multiple	10%	10G	3999908	35999248	39999156	3999908	5415	0	35993757	4.57	65.63555	6.72	152.2203	0.998648049	1	0.999864622	0.999323567	0.91281583335888	0.722237627882775	0.970992434643152	0.970992434643152	0.999604139723681	0.99050781931979	1	0.997005343055062	7.56415563262649	1.99660948277874
HumanM30-2-1	BWA	Human	Multiple	50%	30G	47998906	47999428	95998334	47998900	102087	0	47896813	4.57	65.63555	6.57	1122.05035	0.997877653	1	0.998936569	0.998937699	0.91281583335888	0.722237627882775	0.777130935364502	0.777130935364502	0.996797553599884	0.98509879338075	1	0.995290748709782	7.16650242766107	1.99208830230967
HumanM30-2-2	BWA	Human	Multiple	50%	30G	47998900	47999584	95998484	47998900	144511	0	47854389	4.57	65.63555	6.78	1255.2571	0.996998322	1	0.998494643	0.998496905	0.91281583335888	0.722237627882775	0.750503939975943	0.750503939975943	0.995461096113786	0.978924924113514	1	0.993332092122987	7.10377945354383	1.98879318823677
HumanM30-2-3	BWA	Human	Multiple	50%	30G	47998906	47999668	95998574	47998900	902152	0	47096748	4.57	65.63555	6.74	1261.477733	0.981551481	1	0.990602368	0.990689861	0.91281583335888	0.722237627882775	0.749260483723126	0.749260483723126	0.971593548139486	0.870471137171181	1	0.958641696713807	6.93428081071238	1.93023524485329
HumanM30-2-4	BWA	Human	Multiple	50%	30G	47998912	47999592	95998504	47998900	95845	0	47903055	4.57	65.63555	6.77	1232.381367	0.998007163	1	0.999001592	0.999002588	0.91281583335888	0.722237627882775	0.755076621443668	0.755076621443668	0.996994193931338	0.986008095803615	1	0.995579081280689	7.12378807514463	1.99257327521203
HumanM30-2-5	BWA	Human	Multiple	50%	30G	47998904	47999472	95998376	47998899	7298	1	47991602	4.57	65.63555	6.73	1156.627467	0.999847978	0.999999979	0.999923967	0.999923973	0.91281583335888	0.722237627882775	0.770219238060058	0.770219238060058	0.999783608841842	0.99893263861533	0.999999942844041	0.99967323138079	7.17388135904377	1.99945684022263
HumanM60-2-1	BWA	Human	Multiple	50%	60G	95997814	95998806	191996620	95997800	204573	0	95793227	4.57	65.63555	6.58	2353.002233	0.997873514	1	0.998934491	0.998935625	0.91281583335888	0.722237627882775	0.531073208468684	0.531073208468684	0.996791269383394	0.985069733055461	1	0.995281532945137	6.67434241356301	1.99207280232853
HumanM60-2-2	BWA	Human	Multiple	50%	60G	95997810	95999128	191996938	95997800	206493	0	95791307	4.57	65.63555	6.78	2545.779533	0.997853599	1	0.998924491	0.998925646	0.91281583335888	0.722237627882775	0.492538522515315	0.492538522515315	0.996761027725603	0.98492990788558	1	0.995237191520164	6.59705863340363	1.99199821924577
HumanM60-2-3	BWA	Human	Multiple	50%	60G	95997814	95999344	191997158	95997800	1725044	0	94272756	4.57	65.63555	6.74	2574.1396	0.982347587	1	0.99101519	0.991095198	0.91281583335888	0.722237627882775	0.486869565249799	0.486869565249799	0.972841990304748	0.876060675543947	1	0.960442801050349	6.4181380586403	1.9332847913551
HumanM60-2-4	BWA	Human	Multiple	50%	60G	95997814	95999116	191996930	95997800	194397	0	95803403	4.57	65.63555	6.77	2525.569117	0.997979077	1	0.998987492	0.998988517	0.91281583335888	0.722237627882775	0.496578427802644	0.496578427802644	0.996951553193853	0.985810901240658	1	0.995516557160958	6.60648932844241	1.99246811035481
HumanM60-2-5	BWA	Human	Multiple	50%	60G	95997808	95998942	191996750	95997799	14370	1	95983430	4.57	65.63555	6.74	2361.249767	0.999850331	0.99999999	0.999925149	0.999925155	0.91281583335888	0.722237627882775	0.529424590438554	0.529424590438554	0.999787183405793	0.998949159259303	0.999999972782877	0.999678483566812	6.69231744113355	1.9994656669726
HumanM10-2-1	BWA	Human	Multiple	50%	10G	19999546	19999756	39999302	19999544	42564	0	19956980	4.57	65.63555	6.57	298.1200333	0.997876271	1	0.998935876	0.998937007	0.91281583335888	0.722237627882775	0.941828210414491	0.941828210414491	0.996795457852998	0.985089090223091	1	0.995287673825918	7.49588210397265	1.99208313167892
HumanM10-2-2	BWA	Human	Multiple	50%	10G	19999544	19999844	39999388	19999544	81149	0	19918395	4.57	65.63555	6.78	329.9416833	0.995958855	1	0.997971229	0.997975336	0.91281583335888	0.722237627882775	0.93546730957571	0.93546730957571	0.99387820540668	0.971626724271126	1	0.991014513940621	7.4625075240115	1.9848927193473
HumanM10-2-3	BWA	Human	Multiple	50%	10G	19999546	19999868	39999414	19999544	356506	0	19643038	4.57	65.63555	6.73	348.8380333	0.982486484	1	0.991087147	0.991165884	0.91281583335888	0.722237627882775	0.931690075882142	0.931690075882142	0.973059600201715	0.877035885015251	1	0.96075689243883	7.30928599066174	1.93381649264055
HumanM10-2-4	BWA	Human	Multiple	50%	10G	19999550	19999866	39999416	19999544	32542	0	19967002	4.57	65.63555	6.77	341.56155	0.998375506	1	0.999186431	0.999187093	0.91281583335888	0.722237627882775	0.933144588414533	0.933144588414533	0.997553177709783	0.988594268163627	1	0.996398924412734	7.48388900835686	1.99395210212252
HumanM10-2-5	BWA	Human	Multiple	50%	10G	19999544	19999790	39999334	19999544	3010	0	19996534	4.57	65.63555	6.73	340.3515667	0.999849519	1	0.999924748	0.999924754	0.91281583335888	0.722237627882775	0.933386454684443	0.933386454684443	0.999785970715315	0.998943458127596	1	0.999676701733822	7.50023250118727	1.99946267244914
HumanM30-1-1	BWA	Human	Multiple	90%	30G	86398020	9600586	95998606	86398020	32836	0	9566944	4.57	65.63555	6.58	1310.884083	0.999620089	1	0.99965795	0.999810009	0.91281583335888	0.722237627882775	0.739384537844891	0.739384537844891	0.998979129333781	0.997332607576458	1	0.999166835333526	7.1093011091752	1.99814596466731
HumanM30-1-2	BWA	Human	Multiple	90%	30G	86398020	9600894	95998914	86398020	40743	0	9559037	4.57	65.63555	6.78	1720.41925	0.999528649	1	0.999575584	0.999764269	0.91281583335888	0.722237627882775	0.65752163672943	0.65752163672943	0.998730040895219	0.996690598360594	1	0.998963590842267	6.9444809647986	1.99769363173749
HumanM30-1-3	BWA	Human	Multiple	90%	30G	86398022	9601044	95999066	86398020	165121	0	9434659	4.57	65.63555	6.74	1615.294283	0.998092479	1	0.99827995	0.999045329	0.91281583335888	0.722237627882775	0.678535301664063	0.678535301664063	0.994811828890172	0.98660710781434	1	0.995768999794045	6.96931200106834	1.99058082868422
HumanM30-1-4	BWA	Human	Multiple	90%	30G	86398026	9600902	95998928	86398020	17189	0	9582591	4.57	65.63555	6.77	1583.983067	0.999801088	1	0.999820944	0.999900534	0.91281583335888	0.722237627882775	0.684794170708179	0.684794170708179	0.999472050210781	0.998603419322548	1	0.999569080798572	7.00228635298991	1.99904113100935
HumanM30-1-5	BWA	Human	Multiple	90%	30G	86398020	9600722	95998742	68771555	1502	1	9598278	4.57	65.63555	6.73	1211.928067	0.99997816	0.999999985	0.999980822	0.999989073	0.91281583335888	0.722237627882775	0.759165077357357	0.759165077357357	0.999955547787213	0.999846659216158	0.999999959174315	0.999962501524667	7.15314828365872	1.99991804931188
HumanM60-1-1	BWA	Human	Multiple	90%	60G	172796042	19201166	191997208	172796040	53603	0	19145957	4.57	65.63555	6.58	3088.451333	0.999689887	1	0.999720811	0.999844919	0.91281583335888	0.722237627882775	0.384062641855354	0.384062641855354	0.999169231418822	0.997822666185918	1	0.999321957003615	6.39949259956072	1.99849118842244
HumanM60-1-2	BWA	Human	Multiple	90%	60G	169342352	19201768	188544120	169342352	81082	0	19118478	4.57	65.63555	6.79	3582.364067	0.999521424	1	0.999569952	0.999760655	0.91281583335888	0.722237627882775	0.285333320026177	0.285333320026177	0.998713008793551	0.996639870926378	1	0.998947532127982	6.20002051314192	1.99766054092153
HumanM60-1-3	BWA	Human	Multiple	90%	60G	172796042	19202072	191998114	172796040	329755	0	18869805	4.57	65.63555	6.74	3334.703283	0.998095287	1	0.998282487	0.999046736	0.91281583335888	0.722237627882775	0.334838788431457	0.334838788431457	0.994819501198754	0.986626823057978	1	0.995775251761671	6.28195261412297	1.99059475296042
HumanM60-1-4	BWA	Human	Multiple	90%	60G	172796046	19201838	191997884	172796040	32479	0	19167081	4.57	65.63555	6.77	3256.30705	0.999812074	1	0.999830835	0.999906028	0.91281583335888	0.722237627882775	0.350509586905043	0.350509586905043	0.999501962234502	0.998680553106948	1	0.999593493243587	6.33384864363678	1.99909545547809
HumanM60-1-5	BWA	Human	Multiple	90%	60G	166662502	19201374	185863876	166662500	2879	2	19196681	4.57	65.63555	6.73	3083.4696	0.999982726	0.999999988	0.999984499	0.999991357	0.91281583335888	0.722237627882775	0.38505845161438	0.38505845161438	0.999966667644783	0.999878717550363	0.999999967339452	0.999972650418808	6.40498836742382	1.99993931806359
HumanM10-1-1	BWA	Human	Multiple	90%	10G	35999172	4000264	39999436	35999172	8706	0	3991202	4.57	65.63555	6.58	420.4933833	0.99975822	1	0.999782345	0.999879095	0.91281583335888	0.722237627882775	0.917366727598248	0.917366727598248	0.999355320435873	0.998302438886571	1	0.99947381716394	7.46691849292454	1.99882913759981
HumanM10-1-2	BWA	Human	Multiple	90%	10G	35999172	4000378	39999550	35999172	40254	0	3959654	4.57	65.63555	6.78	492.2420667	0.998883057	1	0.998993627	0.999441216	0.91281583335888	0.722237627882775	0.903024722692138	0.903024722692138	0.996970106450908	0.992157833556471	1	0.99752811330325	7.42775895993656	1.99449821975416
HumanM10-1-3	BWA	Human	Multiple	90%	10G	35999174	4000440	39999614	35999172	82029	0	3917879	4.57	65.63555	6.73	472.2671667	0.997726545	1	0.997949228	0.998861979	0.91281583335888	0.722237627882775	0.907017550159117	0.907017550159117	0.993811670735374	0.984037849279799	1	0.99495428887423	7.42189237044929	1.9887659596096
