SampleID	Software	Hosttype	Microbiometype	HostGenomeProportion	DataSize	num_seqs-host	num_seqs-microbiome	num_seqs-total	TP	FP	FN	TN	IndexingMemory	IndexingTime	RunningMemory	RunningTime	Precision	Recall	Accuracy	F1
RiceS10-3-4	Kraken2	Rice	Single	10%	10G	3999908	35999172	39999080	3914512	21227	85396	35977945	0.044677734	0.7615	0.750839844	7.156233333	0.994606604	0.978650509	0.997334364	0.986564044
RiceS10-3-5	Kraken2	Rice	Single	10%	10G	3999908	35999172	39999080	3914846	21478	85062	35977694	0.044677734	0.7615	0.752675781	7.144633333	0.99454364	0.978734011	0.997336439	0.986575493
RiceS30-2-1	Kraken2	Rice	Single	50%	30G	47998900	47998900	95997800	46973897	27802	1025003	47971098	0.044677734	0.7615	0.759345703	19.29408333	0.999408489	0.978645281	0.98903303	0.988917912
RiceS30-2-2	Kraken2	Rice	Single	50%	30G	47998900	47998900	95997800	46975423	28187	1023477	47970713	0.044677734	0.7615	0.763515625	17.71255	0.999400323	0.978677074	0.989044916	0.988930145
RiceS30-2-3	Kraken2	Rice	Single	50%	30G	47998900	47998900	95997800	46974963	27946	1023937	47970954	0.044677734	0.7615	0.765117188	17.70686667	0.999405441	0.97866749	0.989042634	0.988927758
RiceS30-2-4	Kraken2	Rice	Single	50%	30G	47998900	47998900	95997800	46976182	28212	1022718	47970688	0.044677734	0.7615	0.778564453	17.73528333	0.999399801	0.978692887	0.989052562	0.988937963
RiceS30-2-5	Kraken2	Rice	Single	50%	30G	47998900	47998900	95997800	46976454	28463	1022446	47970437	0.044677734	0.7615	0.765341797	17.72871667	0.999394468	0.978698554	0.98905278	0.988938244
RiceS60-2-1	Kraken2	Rice	Single	50%	60G	95997800	95997800	191995600	93950013	55881	2047787	95941919	0.044677734	0.7615	0.771572266	54.56498333	0.999405559	0.978668397	0.989043145	0.988928278
RiceS60-2-2	Kraken2	Rice	Single	50%	60G	95997800	95997800	191995600	93949568	56263	2048232	95941537	0.044677734	0.7615	0.766894531	54.33463333	0.999401495	0.978663761	0.989038837	0.988923922
RiceS60-2-3	Kraken2	Rice	Single	50%	60G	95997800	95997800	191995600	93950494	56009	2047306	95941791	0.044677734	0.7615	0.758564453	55.7012	0.999404201	0.978673407	0.989044983	0.988930172
RiceS60-2-4	Kraken2	Rice	Single	50%	60G	95997800	95997800	191995600	93951993	56458	2045807	95941342	0.044677734	0.7615	0.762109375	60.63186667	0.999399437	0.978689022	0.989050452	0.988935811
RiceS60-2-5	Kraken2	Rice	Single	50%	60G	95997800	95997800	191995600	93951173	56476	2046627	95941324	0.044677734	0.7615	0.768886719	54.12588333	0.99939924	0.97868048	0.989046088	0.988931354
RiceS10-2-1	Kraken2	Rice	Single	50%	10G	19999544	19999544	39999088	19573272	11647	426272	19987897	0.044677734	0.7615	0.751064453	9.182	0.999405308	0.978685914	0.989051775	0.988937099
RiceS10-2-2	Kraken2	Rice	Single	50%	10G	19999544	19999544	39999088	19573774	11745	425770	19987799	0.044677734	0.7615	0.746337891	8.77785	0.999400322	0.978711015	0.989061876	0.988947472
RiceS10-2-3	Kraken2	Rice	Single	50%	10G	19999544	19999544	39999088	19573709	11533	425835	19988011	0.044677734	0.7615	0.751767578	8.6179	0.999411138	0.978707765	0.989065551	0.988951109
RiceS10-2-4	Kraken2	Rice	Single	50%	10G	19999544	19999544	39999088	19573758	11666	425786	19987878	0.044677734	0.7615	0.748134766	8.539366667	0.999404353	0.978710215	0.989063451	0.988949037
RiceS10-2-5	Kraken2	Rice	Single	50%	10G	19999544	19999544	39999088	19572933	11845	426611	19987699	0.044677734	0.7615	0.754550781	8.118166667	0.999395194	0.978668964	0.98903835	0.988923493
RiceS30-1-1	Kraken2	Rice	Single	90%	30G	86398020	9599780	95997800	84555281	5531	1842739	9594249	0.044677734	0.7615	0.759550781	29.29858333	0.999934591	0.978671514	0.980746746	0.989188801
RiceS30-1-2	Kraken2	Rice	Single	90%	30G	86398020	9599780	95997800	84554708	5636	1843312	9594144	0.044677734	0.7615	0.746318359	25.3889	0.999933349	0.978664881	0.980739684	0.989184805
RiceS30-1-3	Kraken2	Rice	Single	90%	30G	86398020	9599780	95997800	84555654	5622	1842366	9594158	0.044677734	0.7615	0.763984375	25.35878333	0.999933516	0.978675831	0.980749684	0.98919048
RiceS30-1-4	Kraken2	Rice	Single	90%	30G	86398020	9599780	95997800	84557088	5651	1840932	9594129	0.044677734	0.7615	0.756523438	25.40005	0.999933174	0.978692428	0.98076432	0.98919879
RiceS30-1-5	Kraken2	Rice	Single	90%	30G	86398020	9599780	95997800	84555423	5636	1842597	9594144	0.044677734	0.7615	0.745673828	25.51481667	0.99993335	0.978673157	0.980747132	0.989189033
RiceS60-1-1	Kraken2	Rice	Single	90%	60G	172796040	19199974	191996014	99988846	11154	3684098	19188406	0.044677734	0.7615	0.770957031	57.9719	0.99988846	0.964464229	0.969926128	0.981856932
RiceS60-1-2	Kraken2	Rice	Single	90%	60G	172796040	19199974	191996014	99988744	11256	3684189	19188304	0.044677734	0.7615	0.784716797	57.36791667	0.99988744	0.964463347	0.969924554	0.981855984
RiceS60-1-3	Kraken2	Rice	Single	90%	60G	172796040	19199974	191996014	99988915	11085	3684305	19188475	0.044677734	0.7615	0.773037109	57.1154	0.99988915	0.964462327	0.969925072	0.981856279
RiceS60-1-4	Kraken2	Rice	Single	90%	60G	172796040	19199974	191996014	99988805	11195	3680023	19188365	0.044677734	0.7615	0.768095703	57.4813	0.99988805	0.964502126	0.969957952	0.981876372
RiceS60-1-5	Kraken2	Rice	Single	90%	60G	172796040	19199974	191996014	99988627	11373	3682175	19188187	0.044677734	0.7615	0.773115234	57.46446667	0.99988627	0.964482044	0.969939472	0.981865108
RiceS10-1-1	Kraken2	Rice	Single	90%	10G	35999172	3999908	39999080	35231103	2409	768069	3997499	0.044677734	0.7615	0.754521484	9.2229	0.999931628	0.978664259	0.980737607	0.989183645
RiceS10-1-2	Kraken2	Rice	Single	90%	10G	35999172	3999908	39999080	35232098	2361	767074	3997547	0.044677734	0.7615	0.758564453	9.097883333	0.999932992	0.978691899	0.980763683	0.989198431
RiceS10-1-3	Kraken2	Rice	Single	90%	10G	35999172	3999908	39999080	35231361	2277	767811	3997631	0.044677734	0.7615	0.748662109	9.17105	0.999935374	0.978671426	0.980747357	0.989189139
RiceS10-1-4	Kraken2	Rice	Single	90%	10G	35999172	3999908	39999080	35232294	2326	766878	3997582	0.044677734	0.7615	0.759169922	8.647633333	0.999933985	0.978697343	0.980769458	0.989201698
RiceS10-1-5	Kraken2	Rice	Single	90%	10G	35999172	3999908	39999080	35232103	2362	767069	3997546	0.044677734	0.7615	0.75671875	8.781633333	0.999932963	0.978692038	0.980763783	0.989198488
RiceM30-3-1	KrakenUniq	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599770	112590	10	86285430	27.44	13.7643	10.62	48.25061667	0.988407555	0.999998958	0.998827056	0.994169471
RiceM30-3-2	KrakenUniq	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599766	313144	14	86084876	27.44	13.7643	10.61	49.67166667	0.968410487	0.999998542	0.996737863	0.98395106
RiceM30-3-3	KrakenUniq	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599764	92108	16	86305912	27.44	13.7643	10.09	45.8693	0.990496366	0.999998333	0.999040353	0.99522467
RiceM30-3-4	KrakenUniq	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599772	70176	8	86327844	27.44	13.7643	10.62	46.91058333	0.992742877	0.999999167	0.9992689	0.996357811
RiceM30-3-5	KrakenUniq	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599762	186242	18	86211778	27.44	13.7643	10.66	46.76793333	0.980968534	0.999998125	0.998059747	0.990391928
RiceM60-3-1	KrakenUniq	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199542	224860	18	172571180	27.44	13.7643	11.49	101.1611833	0.988423839	0.999999062	0.998828734	0.994177759
RiceM60-3-2	KrakenUniq	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199536	626624	24	172169416	27.44	13.7643	11.43	102.4750667	0.968394081	0.99999875	0.996736134	0.983942692
RiceM60-3-3	KrakenUniq	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199538	184114	22	172611926	27.44	13.7643	10.19	91.3549	0.990501583	0.999998854	0.999040936	0.995227562
RiceM60-3-4	KrakenUniq	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199542	140606	18	172655434	27.44	13.7643	11.47	85.31745	0.992729838	0.999999062	0.999267567	0.996351192
RiceM60-3-5	KrakenUniq	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199528	371938	32	172424102	27.44	13.7643	10.96	89.6121	0.980995905	0.999998333	0.998062612	0.99040598
RiceM10-3-1	KrakenUniq	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999902	46944	6	35952228	27.44	13.7643	10.18	20.68591667	0.988399855	0.9999985	0.998826223	0.994165349
RiceM10-3-2	KrakenUniq	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999900	131152	8	35868020	27.44	13.7643	10.25	20.74366667	0.968252155	0.999998	0.996720925	0.983869063
RiceM10-3-3	KrakenUniq	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999898	38280	10	35960892	27.44	13.7643	9.82	20.15553333	0.990520477	0.9999975	0.999042728	0.995236428
RiceM10-3-4	KrakenUniq	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999904	28908	4	35970264	27.44	13.7643	10.2	19.12736667	0.992824684	0.999999	0.999277183	0.996398928
RiceM10-3-5	KrakenUniq	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999898	77880	10	35921292	27.44	13.7643	9.93	19.16538333	0.980901363	0.9999975	0.998052705	0.990357387
RiceM30-2-1	KrakenUniq	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998844	62510	56	47936390	27.44	13.7643	11.33	56.16088333	0.998699371	0.999998833	0.999348256	0.99934868
RiceM30-2-2	KrakenUniq	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998836	174350	64	47824550	27.44	13.7643	11.38	53.5684	0.996380767	0.999998667	0.998183146	0.998186438
RiceM30-2-3	KrakenUniq	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998830	51070	70	47947830	27.44	13.7643	10.21	52.76878333	0.998937147	0.999998542	0.999467279	0.999467562
RiceM30-2-4	KrakenUniq	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998848	38746	52	47960154	27.44	13.7643	11.44	52.91226667	0.999193423	0.999998917	0.999595845	0.999596008
RiceM30-2-5	KrakenUniq	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998828	103746	72	47895154	27.44	13.7643	11.54	52.0432	0.997843234	0.9999985	0.998918538	0.998919704
RiceM60-2-1	KrakenUniq	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997702	125158	98	95872642	27.44	13.7643	11.25	116.6386333	0.998697937	0.999998979	0.99934761	0.999348035
RiceM60-2-2	KrakenUniq	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997678	347424	122	95650376	27.44	13.7643	11.27	109.87875	0.996393963	0.999998729	0.998189823	0.998193092
RiceM60-2-3	KrakenUniq	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997650	102232	150	95895568	27.44	13.7643	10.11	102.9229333	0.99893619	0.999998437	0.999466748	0.999467032
RiceM60-2-4	KrakenUniq	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997662	77984	138	95919816	27.44	13.7643	11.36	99.58251667	0.999188306	0.999998562	0.999593105	0.99959327
RiceM60-2-5	KrakenUniq	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997670	206812	130	95790988	27.44	13.7643	11.66	92.40246667	0.997850287	0.999998646	0.998922152	0.998923311
RiceM10-2-1	KrakenUniq	Rice	Multiple	50%	10G	19999544	19999544	39999088	19999526	25892	18	19973652	27.44	13.7643	11.43	22.24766667	0.998707043	0.9999991	0.999352235	0.999352654
RiceM10-2-2	KrakenUniq	Rice	Multiple	50%	10G	19999544	19999544	39999088	19999520	73022	24	19926522	27.44	13.7643	11.49	20.23408333	0.996362095	0.9999988	0.998173808	0.998177135
RiceM10-2-3	KrakenUniq	Rice	Multiple	50%	10G	19999544	19885254	39884798	19999518	21502	26	19978042	27.44	13.7643	10.19	20.89588333	0.998926029	0.9999987	0.999461788	0.999462077
RiceM10-2-4	KrakenUniq	Rice	Multiple	50%	10G	19999544	19999544	39999088	19999524	16014	20	19983530	27.44	13.7643	11.52	21.15246667	0.999199922	0.999999	0.999599141	0.999599301
RiceM10-2-5	KrakenUniq	Rice	Multiple	50%	10G	19999544	19999544	39999088	19999510	43032	34	19956512	27.44	13.7643	11.43	22.7321	0.997852967	0.9999983	0.998923325	0.998924482
RiceM30-1-1	KrakenUniq	Rice	Multiple	90%	30G	86398020	9599780	95997800	86397928	12508	92	9587272	27.44	13.7643	11.4	61.94865	0.999855249	0.999998935	0.999868747	0.999927087
RiceM30-1-2	KrakenUniq	Rice	Multiple	90%	30G	86398020	9599780	95997800	86397908	34882	112	9564898	27.44	13.7643	11.58	50.01571667	0.999596426	0.999998704	0.999635471	0.999797525
RiceM30-1-3	KrakenUniq	Rice	Multiple	90%	30G	86398020	9599780	95997800	86397884	10316	136	9589464	27.44	13.7643	10.24	48.16363333	0.999880613	0.999998426	0.999891123	0.999939516
RiceM30-1-4	KrakenUniq	Rice	Multiple	90%	30G	86398020	9599780	95997800	86397902	7738	118	9592042	27.44	13.7643	11.59	48.28475	0.999910446	0.999998634	0.999918165	0.999954538
RiceM30-1-5	KrakenUniq	Rice	Multiple	90%	30G	86398020	9599780	95997800	86397896	20526	124	9579254	27.44	13.7643	11.45	55.18541667	0.999762481	0.999998565	0.999784891	0.999880509
RiceM60-1-1	KrakenUniq	Rice	Multiple	90%	60G	95997800	95997800	191995600	172795840	24890	200	19174670	27.44	13.7643	11.42	117.60465	0.999855978	0.999998843	0.99986932	0.999927405
RiceM60-1-2	KrakenUniq	Rice	Multiple	90%	60G	95997800	95997800	191995600	172795818	70126	222	19129434	27.44	13.7643	11.28	129.8331833	0.999594333	0.999998715	0.999633596	0.999796483
RiceM60-1-3	KrakenUniq	Rice	Multiple	90%	60G	95997800	95997800	191995600	172795788	20642	252	19178918	27.44	13.7643	10.05	114.3324833	0.999880555	0.999998542	0.999891175	0.999939545
RiceM60-1-4	KrakenUniq	Rice	Multiple	90%	60G	95997800	95997800	191995600	172795796	15346	244	19184214	27.44	13.7643	11.49	101.4949167	0.999911198	0.999998588	0.9999188	0.999954891
RiceM60-1-5	KrakenUniq	Rice	Multiple	90%	60G	95997800	95997800	191995600	172795826	41340	214	19158220	27.44	13.7643	11.42	108.1707667	0.999760815	0.999998762	0.999783568	0.999879774
RiceM10-1-1	KrakenUniq	Rice	Multiple	90%	10G	35999172	3999908	19999540	35999132	5214	40	3994694	27.44	13.7643	11.46	24.67118333	0.999855184	0.999998889	0.999868647	0.999927031
RiceM10-1-2	KrakenUniq	Rice	Multiple	90%	10G	35999172	3999908	19999540	35999124	14402	48	3985506	27.44	13.7643	11.49	23.59381667	0.999600095	0.999998667	0.999638742	0.999799341
RiceM10-1-3	KrakenUniq	Rice	Multiple	90%	10G	35999172	3999908	19999540	35999120	4274	52	3995634	27.44	13.7643	10.67	24.93063333	0.999881289	0.999998556	0.999891848	0.999939919
RiceM10-1-4	KrakenUniq	Rice	Multiple	90%	10G	35999172	3999908	19999540	35999134	3196	38	3996712	27.44	13.7643	11.43	22.24766667	0.999911228	0.999998944	0.999919148	0.999955084
RiceM10-1-5	KrakenUniq	Rice	Multiple	90%	10G	35999172	3999908	19999540	35999110	8450	62	3991458	27.44	13.7643	11.45	22.9417	0.999765327	0.999998278	0.999787195	0.999881789
RiceS30-3-1	KrakenUniq	Rice	Single	10%	30G	9599780	86398020	95997800	9599770	77258	10	86320762	27.44	13.7643	11.05	70.11453333	0.99201635	0.999998958	0.999195107	0.99599166
RiceS30-3-2	KrakenUniq	Rice	Single	10%	30G	9599780	86398020	95997800	9599766	77584	14	86320436	27.44	13.7643	10.45	59.82631667	0.991982929	0.999998542	0.999191669	0.995974608
RiceS30-3-3	KrakenUniq	Rice	Single	10%	30G	9599780	86398020	95997800	9599764	77688	16	86320332	27.44	13.7643	10.49	61.49031667	0.991972267	0.999998333	0.999190565	0.995969131
RiceS30-3-4	KrakenUniq	Rice	Single	10%	30G	9599780	86398020	95997800	9599772	77528	8	86320492	27.44	13.7643	10.57	66.13833333	0.991988675	0.999999167	0.999192315	0.995977814
RiceS30-3-5	KrakenUniq	Rice	Single	10%	30G	9599780	86398020	95997800	9599762	77722	18	86320298	27.44	13.7643	10.66	51.2511	0.99196878	0.999998125	0.99919019	0.99596727
RiceS60-3-1	KrakenUniq	Rice	Single	10%	60G	19199560	172796040	191995600	19199542	154870	18	172641170	27.44	13.7643	11.04	88.89886667	0.991998207	0.999999062	0.999193273	0.995982567
RiceS60-3-2	KrakenUniq	Rice	Single	10%	60G	19199560	172796040	191995600	19199536	154964	24	172641076	27.44	13.7643	11.42	83.58275	0.991993387	0.99999875	0.999192752	0.995979982
RiceS60-3-3	KrakenUniq	Rice	Single	10%	60G	19199560	172796040	191995600	19199538	154810	22	172641230	27.44	13.7643	10.47	89.46911667	0.992001281	0.999998854	0.999193565	0.995984013
RiceS60-3-4	KrakenUniq	Rice	Single	10%	60G	19199560	172796040	191995600	19199542	155552	18	172640488	27.44	13.7643	11.28	88.78201667	0.991963253	0.999999062	0.999189721	0.995964949
RiceS60-3-5	KrakenUniq	Rice	Single	10%	60G	19199560	172796040	191995600	19199528	155662	32	172640378	27.44	13.7643	11.4	85.00276667	0.991957609	0.999998333	0.999189075	0.995961743
RiceS10-3-1	KrakenUniq	Rice	Single	10%	10G	3999908	35999172	39999080	3999902	32064	6	35967108	27.44	13.7643	9.96	19.91958333	0.992047552	0.9999985	0.999198232	0.996007158
RiceS10-3-2	KrakenUniq	Rice	Single	10%	10G	3999908	35999172	39999080	3999900	32254	8	35966918	27.44	13.7643	10.12	17.60458333	0.992000802	0.999998	0.999193431	0.995983348
RiceS10-3-3	KrakenUniq	Rice	Single	10%	10G	3999908	35999172	39999080	3999898	32132	10	35967040	27.44	13.7643	9.83	16.75003333	0.992030813	0.9999975	0.999196432	0.995998226
RiceS10-3-4	KrakenUniq	Rice	Single	10%	10G	3999908	35999172	39999080	3999904	32454	4	35966718	27.44	13.7643	10.22	17.11311667	0.991951607	0.999999	0.999188531	0.995959048
RiceS10-3-5	KrakenUniq	Rice	Single	10%	10G	3999908	35999172	39999080	3999898	32992	10	35966180	27.44	13.7643	9.83	16.71828333	0.991819266	0.9999975	0.999174931	0.995891593
RiceS30-2-1	KrakenUniq	Rice	Single	50%	30G	47998900	47998900	95997800	47998844	42638	56	47956262	27.44	13.7643	11.43	55.56555	0.999112475	0.999998833	0.999555261	0.999555458
RiceS30-2-2	KrakenUniq	Rice	Single	50%	30G	47998900	47998900	95997800	47998836	43018	64	47955882	27.44	13.7643	11.16	64.18273333	0.999104572	0.999998667	0.999551219	0.99955142
RiceS30-2-3	KrakenUniq	Rice	Single	50%	30G	47998900	47998900	95997800	47998830	42848	70	47956052	27.44	13.7643	10.68	64.53691667	0.999108108	0.999998542	0.999552927	0.999553126
RiceS30-2-4	KrakenUniq	Rice	Single	50%	30G	47998900	47998900	95997800	47998848	43114	52	47955786	27.44	13.7643	11.49	66.02663333	0.999102576	0.999998917	0.999550344	0.999550545
RiceS30-2-5	KrakenUniq	Rice	Single	50%	30G	47998900	47998900	95997800	47998828	43628	72	47955272	27.44	13.7643	10.75	73.15423333	0.999091887	0.9999985	0.999544781	0.999544988
RiceS60-2-1	KrakenUniq	Rice	Single	50%	60G	95997800	95997800	191995600	95997702	86004	98	95911796	27.44	13.7643	11.33	103.8057167	0.999104905	0.999998979	0.999551542	0.999551742
RiceS60-2-2	KrakenUniq	Rice	Single	50%	60G	95997800	95997800	191995600	95997678	86132	122	95911668	27.44	13.7643	11.2	95.27126667	0.999103574	0.999998729	0.99955075	0.999550951
RiceS60-2-3	KrakenUniq	Rice	Single	50%	60G	95997800	95997800	191995600	95997650	86180	150	95911620	27.44	13.7643	10.47	98.05703333	0.999103075	0.999998437	0.999550354	0.999550556
RiceS60-2-4	KrakenUniq	Rice	Single	50%	60G	95997800	95997800	191995600	95997662	86238	138	95911562	27.44	13.7643	11.28	101.8726	0.999102472	0.999998562	0.999550115	0.999550316
RiceS60-2-5	KrakenUniq	Rice	Single	50%	60G	95997800	95997800	191995600	95997670	86046	130	95911754	27.44	13.7643	11.53	88.24115	0.999104468	0.999998646	0.999551156	0.999551357
RiceS10-2-1	KrakenUniq	Rice	Single	50%	10G	19999544	19999544	39999088	19999526	17868	18	19981676	27.44	13.7643	11.13	28.0514	0.999107376	0.9999991	0.99955284	0.999553039
RiceS10-2-2	KrakenUniq	Rice	Single	50%	10G	19999544	19999544	39999088	19999520	17970	24	19981574	27.44	13.7643	10.65	24.28525	0.999102285	0.9999988	0.99955014	0.999550341
RiceS10-2-3	KrakenUniq	Rice	Single	50%	10G	19999544	19999544	39999088	19999518	17616	26	19981928	27.44	13.7643	10.45	26.69581667	0.999119954	0.9999987	0.99955894	0.999559134
RiceS10-2-4	KrakenUniq	Rice	Single	50%	10G	19999544	19999544	39999088	19999524	17954	20	19981590	27.44	13.7643	11.3	29.80125	0.999103084	0.999999	0.99955064	0.999550841
RiceS10-2-5	KrakenUniq	Rice	Single	50%	10G	19999544	19999544	39999088	19999510	18136	34	19981408	27.44	13.7643	10.68	32.06096667	0.999093999	0.9999983	0.99954574	0.999545945
RiceS30-1-1	KrakenUniq	Rice	Single	90%	30G	86398020	9599780	95997800	86397928	8434	92	9591346	27.44	13.7643	11.41	68.05793333	0.999902391	0.999998935	0.999911185	0.999950661
RiceS30-1-2	KrakenUniq	Rice	Single	90%	30G	86398020	9599780	95997800	86397908	8706	112	9591074	27.44	13.7643	11.11	78.4519	0.999899244	0.999998704	0.999908144	0.999948971
RiceS30-1-3	KrakenUniq	Rice	Single	90%	30G	86398020	9599780	95997800	86397884	8542	136	9591238	27.44	13.7643	10.52	77.85903333	0.999901142	0.999998426	0.999909602	0.999949781
RiceS30-1-4	KrakenUniq	Rice	Single	90%	30G	86398020	9599780	95997800	86397902	8800	118	9590980	27.44	13.7643	10.77	80.69875	0.999898156	0.999998634	0.999907102	0.999948393
